Year,Month,mean_temp_icoads_gc,region_gc,mean_temp_icoads_mdr,region_mdr
1870,10,26.917692,Gulf + Caribbean,26.093777,Atlantic MDR
1870,11,26.825216,Gulf + Caribbean,25.502758,Atlantic MDR
1870,12,23.679993,Gulf + Caribbean,24.336538,Atlantic MDR
1871,1,nan,Gulf + Caribbean,23.12244,Atlantic MDR
1871,2,nan,Gulf + Caribbean,22.3244,Atlantic MDR
1871,3,nan,Gulf + Caribbean,22.38093,Atlantic MDR
1871,4,22.321428,Gulf + Caribbean,23.044678,Atlantic MDR
1871,5,nan,Gulf + Caribbean,23.659576,Atlantic MDR
1871,6,nan,Gulf + Caribbean,24.179296,Atlantic MDR
1871,7,nan,Gulf + Caribbean,24.806202,Atlantic MDR
1871,8,nan,Gulf + Caribbean,24.977942,Atlantic MDR
1871,9,nan,Gulf + Caribbean,25.435,Atlantic MDR
1871,10,nan,Gulf + Caribbean,25.610525,Atlantic MDR
1871,11,nan,Gulf + Caribbean,24.9603,Atlantic MDR
1871,12,22.898888,Gulf + Caribbean,23.933064,Atlantic MDR
1872,1,nan,Gulf + Caribbean,22.424316,Atlantic MDR
1872,2,20.666666,Gulf + Caribbean,21.414242,Atlantic MDR
1872,3,nan,Gulf + Caribbean,21.530201,Atlantic MDR
1872,4,nan,Gulf + Caribbean,22.05303,Atlantic MDR
1872,5,nan,Gulf + Caribbean,23.358223,Atlantic MDR
1872,6,27.135,Gulf + Caribbean,24.291286,Atlantic MDR
1872,7,27.029999,Gulf + Caribbean,24.426363,Atlantic MDR
1872,8,27.809998,Gulf + Caribbean,25.645218,Atlantic MDR
1872,9,28.559227,Gulf + Caribbean,25.993689,Atlantic MDR
1872,10,nan,Gulf + Caribbean,25.06518,Atlantic MDR
1872,11,24.973574,Gulf + Caribbean,24.709166,Atlantic MDR
1872,12,nan,Gulf + Caribbean,22.768782,Atlantic MDR
1873,1,24.742496,Gulf + Caribbean,23.76775,Atlantic MDR
1873,2,nan,Gulf + Caribbean,21.675,Atlantic MDR
1873,3,24.139994,Gulf + Caribbean,23.184284,Atlantic MDR
1873,4,nan,Gulf + Caribbean,22.368065,Atlantic MDR
1873,5,nan,Gulf + Caribbean,23.10109,Atlantic MDR
1873,6,nan,Gulf + Caribbean,23.497355,Atlantic MDR
1873,7,nan,Gulf + Caribbean,24.736,Atlantic MDR
1873,8,nan,Gulf + Caribbean,25.000832,Atlantic MDR
1873,9,nan,Gulf + Caribbean,25.934542,Atlantic MDR
1873,10,nan,Gulf + Caribbean,25.36875,Atlantic MDR
1873,11,nan,Gulf + Caribbean,24.676044,Atlantic MDR
1873,12,nan,Gulf + Caribbean,24.466156,Atlantic MDR
1874,1,nan,Gulf + Caribbean,23.117714,Atlantic MDR
1874,2,22.177998,Gulf + Caribbean,22.020206,Atlantic MDR
1874,3,24.448565,Gulf + Caribbean,22.1,Atlantic MDR
1874,4,25.199997,Gulf + Caribbean,23.29558,Atlantic MDR
1874,5,24.54375,Gulf + Caribbean,23.47271,Atlantic MDR
1874,6,nan,Gulf + Caribbean,24.063488,Atlantic MDR
1874,7,28.023325,Gulf + Caribbean,25.105713,Atlantic MDR
1874,8,29.015327,Gulf + Caribbean,24.877203,Atlantic MDR
1874,9,26.5,Gulf + Caribbean,25.851055,Atlantic MDR
1874,10,27.803532,Gulf + Caribbean,25.057379,Atlantic MDR
1874,11,24.482502,Gulf + Caribbean,25.418074,Atlantic MDR
1874,12,nan,Gulf + Caribbean,23.684177,Atlantic MDR
1875,1,23.403568,Gulf + Caribbean,23.299473,Atlantic MDR
1875,2,nan,Gulf + Caribbean,22.782999,Atlantic MDR
1875,3,25.295263,Gulf + Caribbean,22.63094,Atlantic MDR
1875,4,24.0,Gulf + Caribbean,22.735498,Atlantic MDR
1875,5,27.190907,Gulf + Caribbean,23.549088,Atlantic MDR
1875,6,27.37273,Gulf + Caribbean,24.637098,Atlantic MDR
1875,7,29.081108,Gulf + Caribbean,24.59771,Atlantic MDR
1875,8,29.208996,Gulf + Caribbean,25.161333,Atlantic MDR
1875,9,27.884281,Gulf + Caribbean,25.452402,Atlantic MDR
1875,10,27.884665,Gulf + Caribbean,26.513748,Atlantic MDR
1875,11,27.688747,Gulf + Caribbean,25.45,Atlantic MDR
1875,12,25.182308,Gulf + Caribbean,24.557888,Atlantic MDR
1876,1,24.55529,Gulf + Caribbean,22.82966,Atlantic MDR
1876,2,22.212854,Gulf + Caribbean,23.238718,Atlantic MDR
1876,3,23.98125,Gulf + Caribbean,22.739565,Atlantic MDR
1876,4,22.624735,Gulf + Caribbean,22.816141,Atlantic MDR
1876,5,25.6977,Gulf + Caribbean,22.784727,Atlantic MDR
1876,6,nan,Gulf + Caribbean,24.03357,Atlantic MDR
1876,7,29.009995,Gulf + Caribbean,24.602434,Atlantic MDR
1876,8,nan,Gulf + Caribbean,25.269667,Atlantic MDR
1876,9,nan,Gulf + Caribbean,25.83667,Atlantic MDR
1876,10,nan,Gulf + Caribbean,25.529442,Atlantic MDR
1876,11,nan,Gulf + Caribbean,25.825182,Atlantic MDR
1876,12,27.575827,Gulf + Caribbean,24.81094,Atlantic MDR
1877,1,24.478573,Gulf + Caribbean,24.124285,Atlantic MDR
1877,2,24.892307,Gulf + Caribbean,23.571142,Atlantic MDR
1877,3,24.005,Gulf + Caribbean,23.182402,Atlantic MDR
1877,4,nan,Gulf + Caribbean,23.394999,Atlantic MDR
1877,5,nan,Gulf + Caribbean,23.615713,Atlantic MDR
1877,6,nan,Gulf + Caribbean,24.310566,Atlantic MDR
1877,7,28.669994,Gulf + Caribbean,24.827547,Atlantic MDR
1877,8,nan,Gulf + Caribbean,26.086004,Atlantic MDR
1877,9,29.399994,Gulf + Caribbean,26.531364,Atlantic MDR
1877,10,29.141663,Gulf + Caribbean,26.496317,Atlantic MDR
1877,11,27.294998,Gulf + Caribbean,25.76,Atlantic MDR
1877,12,23.483746,Gulf + Caribbean,24.214651,Atlantic MDR
1878,1,nan,Gulf + Caribbean,22.343502,Atlantic MDR
1878,2,25.608568,Gulf + Caribbean,22.839155,Atlantic MDR
1878,3,24.767895,Gulf + Caribbean,23.356785,Atlantic MDR
1878,4,24.92389,Gulf + Caribbean,24.22898,Atlantic MDR
1878,5,25.835001,Gulf + Caribbean,24.065517,Atlantic MDR
1878,6,27.218822,Gulf + Caribbean,24.82,Atlantic MDR
1878,7,nan,Gulf + Caribbean,24.96818,Atlantic MDR
1878,8,29.128567,Gulf + Caribbean,25.975416,Atlantic MDR
1878,9,29.899994,Gulf + Caribbean,27.394825,Atlantic MDR
1878,10,25.846245,Gulf + Caribbean,26.329525,Atlantic MDR
1878,11,22.614996,Gulf + Caribbean,26.529999,Atlantic MDR
1878,12,24.138237,Gulf + Caribbean,25.261972,Atlantic MDR
1879,1,21.314547,Gulf + Caribbean,23.81846,Atlantic MDR
1879,2,22.919563,Gulf + Caribbean,23.673923,Atlantic MDR
1879,3,22.831997,Gulf + Caribbean,22.36646,Atlantic MDR
1879,4,23.045458,Gulf + Caribbean,22.850811,Atlantic MDR
1879,5,25.450525,Gulf + Caribbean,24.14822,Atlantic MDR
1879,6,27.775183,Gulf + Caribbean,25.142082,Atlantic MDR
1879,7,28.360771,Gulf + Caribbean,25.266474,Atlantic MDR
1879,8,28.739994,Gulf + Caribbean,26.180716,Atlantic MDR
1879,9,28.603844,Gulf + Caribbean,25.49297,Atlantic MDR
1879,10,26.545555,Gulf + Caribbean,26.086897,Atlantic MDR
1879,11,26.004375,Gulf + Caribbean,25.670712,Atlantic MDR
1879,12,25.153576,Gulf + Caribbean,25.014166,Atlantic MDR
1880,1,24.136452,Gulf + Caribbean,23.275833,Atlantic MDR
1880,2,25.145136,Gulf + Caribbean,22.786718,Atlantic MDR
1880,3,23.977297,Gulf + Caribbean,22.759533,Atlantic MDR
1880,4,25.093262,Gulf + Caribbean,23.622263,Atlantic MDR
1880,5,25.767036,Gulf + Caribbean,22.824493,Atlantic MDR
1880,6,27.157782,Gulf + Caribbean,24.062681,Atlantic MDR
1880,7,28.907059,Gulf + Caribbean,24.966175,Atlantic MDR
1880,8,28.30704,Gulf + Caribbean,25.762657,Atlantic MDR
1880,9,27.58333,Gulf + Caribbean,25.73826,Atlantic MDR
1880,10,25.077776,Gulf + Caribbean,26.456594,Atlantic MDR
1880,11,25.811722,Gulf + Caribbean,25.430986,Atlantic MDR
1880,12,24.360626,Gulf + Caribbean,24.747147,Atlantic MDR
1881,1,25.118074,Gulf + Caribbean,24.247334,Atlantic MDR
1881,2,24.425003,Gulf + Caribbean,24.007034,Atlantic MDR
1881,3,24.962753,Gulf + Caribbean,24.101921,Atlantic MDR
1881,4,23.03143,Gulf + Caribbean,23.510815,Atlantic MDR
1881,5,25.794542,Gulf + Caribbean,24.069723,Atlantic MDR
1881,6,27.453075,Gulf + Caribbean,25.433664,Atlantic MDR
1881,7,29.001814,Gulf + Caribbean,25.27978,Atlantic MDR
1881,8,28.972494,Gulf + Caribbean,25.596458,Atlantic MDR
1881,9,27.977896,Gulf + Caribbean,27.081043,Atlantic MDR
1881,10,28.27142,Gulf + Caribbean,26.626137,Atlantic MDR
1881,11,24.98517,Gulf + Caribbean,25.944166,Atlantic MDR
1881,12,25.010523,Gulf + Caribbean,23.477497,Atlantic MDR
1882,1,24.252998,Gulf + Caribbean,23.490862,Atlantic MDR
1882,2,24.740456,Gulf + Caribbean,23.384602,Atlantic MDR
1882,3,23.9931,Gulf + Caribbean,23.609999,Atlantic MDR
1882,4,25.482853,Gulf + Caribbean,23.643463,Atlantic MDR
1882,5,25.957918,Gulf + Caribbean,24.140144,Atlantic MDR
1882,6,26.304998,Gulf + Caribbean,24.292355,Atlantic MDR
1882,7,28.066666,Gulf + Caribbean,24.912354,Atlantic MDR
1882,8,28.299988,Gulf + Caribbean,25.335653,Atlantic MDR
1882,9,28.203684,Gulf + Caribbean,26.708485,Atlantic MDR
1882,10,27.183638,Gulf + Caribbean,25.944386,Atlantic MDR
1882,11,25.61583,Gulf + Caribbean,25.546154,Atlantic MDR
1882,12,22.950005,Gulf + Caribbean,25.817179,Atlantic MDR
1883,1,25.6075,Gulf + Caribbean,23.139034,Atlantic MDR
1883,2,23.744091,Gulf + Caribbean,22.448519,Atlantic MDR
1883,3,24.511166,Gulf + Caribbean,22.83975,Atlantic MDR
1883,4,25.17222,Gulf + Caribbean,23.188303,Atlantic MDR
1883,5,26.244999,Gulf + Caribbean,23.55673,Atlantic MDR
1883,6,27.083845,Gulf + Caribbean,24.234745,Atlantic MDR
1883,7,28.11923,Gulf + Caribbean,25.032944,Atlantic MDR
1883,8,28.404547,Gulf + Caribbean,26.022142,Atlantic MDR
1883,9,28.0147,Gulf + Caribbean,26.22476,Atlantic MDR
1883,10,27.664137,Gulf + Caribbean,26.012085,Atlantic MDR
1883,11,26.106583,Gulf + Caribbean,25.310753,Atlantic MDR
1883,12,25.130547,Gulf + Caribbean,24.176,Atlantic MDR
1884,1,23.739334,Gulf + Caribbean,23.390173,Atlantic MDR
1884,2,24.478449,Gulf + Caribbean,22.888672,Atlantic MDR
1884,3,24.01853,Gulf + Caribbean,22.541653,Atlantic MDR
1884,4,24.854544,Gulf + Caribbean,22.839153,Atlantic MDR
1884,5,26.181852,Gulf + Caribbean,23.666174,Atlantic MDR
1884,6,26.720854,Gulf + Caribbean,24.66199,Atlantic MDR
1884,7,27.217949,Gulf + Caribbean,25.282063,Atlantic MDR
1884,8,27.46316,Gulf + Caribbean,25.951416,Atlantic MDR
1884,9,27.968332,Gulf + Caribbean,26.436531,Atlantic MDR
1884,10,27.06458,Gulf + Caribbean,26.488262,Atlantic MDR
1884,11,26.346247,Gulf + Caribbean,25.443815,Atlantic MDR
1884,12,24.966251,Gulf + Caribbean,24.328476,Atlantic MDR
1885,1,24.508749,Gulf + Caribbean,23.420086,Atlantic MDR
1885,2,23.842886,Gulf + Caribbean,23.164215,Atlantic MDR
1885,3,24.463444,Gulf + Caribbean,22.859632,Atlantic MDR
1885,4,24.83341,Gulf + Caribbean,22.710924,Atlantic MDR
1885,5,26.39482,Gulf + Caribbean,23.427366,Atlantic MDR
1885,6,26.837496,Gulf + Caribbean,24.40468,Atlantic MDR
1885,7,27.626211,Gulf + Caribbean,24.937044,Atlantic MDR
1885,8,28.443598,Gulf + Caribbean,26.06028,Atlantic MDR
1885,9,28.042416,Gulf + Caribbean,26.53325,Atlantic MDR
1885,10,27.40597,Gulf + Caribbean,26.513641,Atlantic MDR
1885,11,25.730318,Gulf + Caribbean,25.694328,Atlantic MDR
1885,12,25.707424,Gulf + Caribbean,24.60837,Atlantic MDR
1886,1,24.3312,Gulf + Caribbean,23.62565,Atlantic MDR
1886,2,23.80776,Gulf + Caribbean,23.06127,Atlantic MDR
1886,3,24.432152,Gulf + Caribbean,23.3292,Atlantic MDR
1886,4,24.98741,Gulf + Caribbean,23.69512,Atlantic MDR
1886,5,26.592804,Gulf + Caribbean,24.34937,Atlantic MDR
1886,6,27.531479,Gulf + Caribbean,25.090544,Atlantic MDR
1886,7,28.19224,Gulf + Caribbean,25.370375,Atlantic MDR
1886,8,28.412968,Gulf + Caribbean,26.010897,Atlantic MDR
1886,9,27.481955,Gulf + Caribbean,26.171751,Atlantic MDR
1886,10,27.605661,Gulf + Caribbean,26.09748,Atlantic MDR
1886,11,26.067204,Gulf + Caribbean,25.132656,Atlantic MDR
1886,12,23.93703,Gulf + Caribbean,24.005,Atlantic MDR
1887,1,24.428312,Gulf + Caribbean,23.152098,Atlantic MDR
1887,2,24.474707,Gulf + Caribbean,22.526712,Atlantic MDR
1887,3,23.997469,Gulf + Caribbean,22.722572,Atlantic MDR
1887,4,23.55862,Gulf + Caribbean,23.466621,Atlantic MDR
1887,5,26.249454,Gulf + Caribbean,24.037445,Atlantic MDR
1887,6,27.218603,Gulf + Caribbean,25.057343,Atlantic MDR
1887,7,28.227692,Gulf + Caribbean,25.739107,Atlantic MDR
1887,8,28.50375,Gulf + Caribbean,26.416801,Atlantic MDR
1887,9,27.952448,Gulf + Caribbean,26.758238,Atlantic MDR
1887,10,27.743639,Gulf + Caribbean,26.731058,Atlantic MDR
1887,11,26.20154,Gulf + Caribbean,26.062016,Atlantic MDR
1887,12,24.946001,Gulf + Caribbean,25.147678,Atlantic MDR
1888,1,23.973,Gulf + Caribbean,23.805344,Atlantic MDR
1888,2,24.08482,Gulf + Caribbean,23.28454,Atlantic MDR
1888,3,24.035738,Gulf + Caribbean,23.769718,Atlantic MDR
1888,4,24.753902,Gulf + Caribbean,23.485428,Atlantic MDR
1888,5,25.805971,Gulf + Caribbean,24.144,Atlantic MDR
1888,6,27.108793,Gulf + Caribbean,25.01892,Atlantic MDR
1888,7,27.724583,Gulf + Caribbean,25.384657,Atlantic MDR
1888,8,28.268301,Gulf + Caribbean,26.061047,Atlantic MDR
1888,9,28.319998,Gulf + Caribbean,26.504923,Atlantic MDR
1888,10,27.81084,Gulf + Caribbean,26.968393,Atlantic MDR
1888,11,26.687801,Gulf + Caribbean,25.88151,Atlantic MDR
1888,12,25.031809,Gulf + Caribbean,24.861591,Atlantic MDR
1889,1,24.532082,Gulf + Caribbean,23.684963,Atlantic MDR
1889,2,23.915531,Gulf + Caribbean,23.193867,Atlantic MDR
1889,3,24.3267,Gulf + Caribbean,23.509007,Atlantic MDR
1889,4,25.129093,Gulf + Caribbean,23.703054,Atlantic MDR
1889,5,26.45,Gulf + Caribbean,23.484062,Atlantic MDR
1889,6,27.19446,Gulf + Caribbean,24.351233,Atlantic MDR
1889,7,27.656284,Gulf + Caribbean,24.98871,Atlantic MDR
1889,8,28.169212,Gulf + Caribbean,25.71567,Atlantic MDR
1889,9,28.25092,Gulf + Caribbean,26.15051,Atlantic MDR
1889,10,27.52152,Gulf + Caribbean,25.96793,Atlantic MDR
1889,11,26.383013,Gulf + Caribbean,25.14739,Atlantic MDR
1889,12,25.339634,Gulf + Caribbean,23.801655,Atlantic MDR
1890,1,24.595745,Gulf + Caribbean,22.50804,Atlantic MDR
1890,2,24.238903,Gulf + Caribbean,22.117714,Atlantic MDR
1890,3,24.11475,Gulf + Caribbean,22.465343,Atlantic MDR
1890,4,23.985764,Gulf + Caribbean,22.452963,Atlantic MDR
1890,5,25.570292,Gulf + Caribbean,23.174623,Atlantic MDR
1890,6,26.913836,Gulf + Caribbean,23.904305,Atlantic MDR
1890,7,27.496002,Gulf + Caribbean,24.296513,Atlantic MDR
1890,8,27.260454,Gulf + Caribbean,24.958977,Atlantic MDR
1890,9,27.230713,Gulf + Caribbean,25.349356,Atlantic MDR
1890,10,27.45912,Gulf + Caribbean,25.878925,Atlantic MDR
1890,11,26.10672,Gulf + Caribbean,24.758707,Atlantic MDR
1890,12,25.052578,Gulf + Caribbean,23.90625,Atlantic MDR
1891,1,23.647667,Gulf + Caribbean,22.780487,Atlantic MDR
1891,2,24.080002,Gulf + Caribbean,22.002628,Atlantic MDR
1891,3,24.166666,Gulf + Caribbean,22.67705,Atlantic MDR
1891,4,24.556982,Gulf + Caribbean,23.150665,Atlantic MDR
1891,5,26.30725,Gulf + Caribbean,23.867239,Atlantic MDR
1891,6,27.592096,Gulf + Caribbean,24.602417,Atlantic MDR
1891,7,27.90652,Gulf + Caribbean,25.580097,Atlantic MDR
1891,8,28.031668,Gulf + Caribbean,26.412857,Atlantic MDR
1891,9,28.356806,Gulf + Caribbean,26.706102,Atlantic MDR
1891,10,27.114183,Gulf + Caribbean,26.111446,Atlantic MDR
1891,11,26.215084,Gulf + Caribbean,25.096512,Atlantic MDR
1891,12,24.524424,Gulf + Caribbean,23.702475,Atlantic MDR
1892,1,23.860216,Gulf + Caribbean,23.24014,Atlantic MDR
1892,2,23.429035,Gulf + Caribbean,22.755522,Atlantic MDR
1892,3,24.00407,Gulf + Caribbean,22.897623,Atlantic MDR
1892,4,23.7414,Gulf + Caribbean,23.006016,Atlantic MDR
1892,5,25.902676,Gulf + Caribbean,23.568838,Atlantic MDR
1892,6,26.558035,Gulf + Caribbean,24.048803,Atlantic MDR
1892,7,27.073065,Gulf + Caribbean,24.97528,Atlantic MDR
1892,8,27.882376,Gulf + Caribbean,25.596731,Atlantic MDR
1892,9,27.726276,Gulf + Caribbean,25.796,Atlantic MDR
1892,10,27.014286,Gulf + Caribbean,25.645508,Atlantic MDR
1892,11,26.18226,Gulf + Caribbean,25.360233,Atlantic MDR
1892,12,25.175385,Gulf + Caribbean,24.41374,Atlantic MDR
1893,1,23.635456,Gulf + Caribbean,23.526424,Atlantic MDR
1893,2,23.81675,Gulf + Caribbean,22.36392,Atlantic MDR
1893,3,24.439629,Gulf + Caribbean,22.772058,Atlantic MDR
1893,4,24.436605,Gulf + Caribbean,22.944225,Atlantic MDR
1893,5,25.685484,Gulf + Caribbean,23.639687,Atlantic MDR
1893,6,27.267454,Gulf + Caribbean,24.774693,Atlantic MDR
1893,7,27.887455,Gulf + Caribbean,25.591347,Atlantic MDR
1893,8,28.463572,Gulf + Caribbean,26.026968,Atlantic MDR
1893,9,27.759787,Gulf + Caribbean,26.445255,Atlantic MDR
1893,10,27.344444,Gulf + Caribbean,25.986265,Atlantic MDR
1893,11,26.112823,Gulf + Caribbean,25.62425,Atlantic MDR
1893,12,24.933628,Gulf + Caribbean,24.106358,Atlantic MDR
1894,1,23.875345,Gulf + Caribbean,22.720348,Atlantic MDR
1894,2,23.054186,Gulf + Caribbean,22.277544,Atlantic MDR
1894,3,23.923937,Gulf + Caribbean,22.078033,Atlantic MDR
1894,4,24.424892,Gulf + Caribbean,22.481802,Atlantic MDR
1894,5,25.881554,Gulf + Caribbean,23.213707,Atlantic MDR
1894,6,26.892628,Gulf + Caribbean,23.899143,Atlantic MDR
1894,7,27.15541,Gulf + Caribbean,24.857174,Atlantic MDR
1894,8,28.152815,Gulf + Caribbean,25.33259,Atlantic MDR
1894,9,28.189999,Gulf + Caribbean,26.002264,Atlantic MDR
1894,10,26.555801,Gulf + Caribbean,25.916193,Atlantic MDR
1894,11,26.191166,Gulf + Caribbean,25.005764,Atlantic MDR
1894,12,25.13977,Gulf + Caribbean,24.233177,Atlantic MDR
1895,1,24.054768,Gulf + Caribbean,23.316761,Atlantic MDR
1895,2,23.236288,Gulf + Caribbean,22.871908,Atlantic MDR
1895,3,23.649488,Gulf + Caribbean,22.620394,Atlantic MDR
1895,4,24.16077,Gulf + Caribbean,22.27053,Atlantic MDR
1895,5,25.660574,Gulf + Caribbean,23.055391,Atlantic MDR
1895,6,27.374,Gulf + Caribbean,23.827282,Atlantic MDR
1895,7,27.587872,Gulf + Caribbean,24.893282,Atlantic MDR
1895,8,28.14019,Gulf + Caribbean,25.623272,Atlantic MDR
1895,9,27.637241,Gulf + Caribbean,26.333961,Atlantic MDR
1895,10,27.123451,Gulf + Caribbean,26.395515,Atlantic MDR
1895,11,26.4575,Gulf + Caribbean,25.798824,Atlantic MDR
1895,12,25.17747,Gulf + Caribbean,24.56737,Atlantic MDR
1896,1,24.545206,Gulf + Caribbean,23.322712,Atlantic MDR
1896,2,23.534546,Gulf + Caribbean,22.789928,Atlantic MDR
1896,3,23.852625,Gulf + Caribbean,22.927275,Atlantic MDR
1896,4,24.64305,Gulf + Caribbean,23.16971,Atlantic MDR
1896,5,26.38951,Gulf + Caribbean,23.833805,Atlantic MDR
1896,6,27.265974,Gulf + Caribbean,25.106594,Atlantic MDR
1896,7,27.622263,Gulf + Caribbean,25.48306,Atlantic MDR
1896,8,28.63544,Gulf + Caribbean,26.255074,Atlantic MDR
1896,9,28.67514,Gulf + Caribbean,26.833796,Atlantic MDR
1896,10,27.858955,Gulf + Caribbean,26.723629,Atlantic MDR
1896,11,26.701057,Gulf + Caribbean,26.139269,Atlantic MDR
1896,12,25.139349,Gulf + Caribbean,24.873182,Atlantic MDR
1897,1,24.200846,Gulf + Caribbean,23.170826,Atlantic MDR
1897,2,23.871973,Gulf + Caribbean,23.176716,Atlantic MDR
